"Year","Name","Code","avg"
1989,"Argentina","ARG",14.8461341666667
1989,"Australia","AUS",21.4714833333333
1989,"Brazil","BRA",24.7858166666667
1989,"Canada","CAN",-7.1554175
1989,"China","CHN",6.7106775
1989,"France","FRA",11.7241391666667
1989,"Germany","DEU",9.79590833333333
1989,"India","IND",24.030775
1989,"Indonesia","IDN",25.8957
1989,"Italy","ITA",12.0570308333333
1989,"Japan","JPN",11.2734191666667
1989,"Korea  Republic of","KOR",11.4984033333333
1989,"Mexico","MEX",20.846275
1989,"Russia","RUS",-5.23129583333333
1989,"Saudi Arabia","SAU",24.5055083333333
1989,"South Africa","ZAF",17.54045
1989,"Turkey","TUR",11.222365
1989,"United Kingdom","GBR",9.203185
1989,"United States","USA",6.8528025
1990,"Argentina","ARG",14.4950008333333
1990,"Australia","AUS",21.9671416666667
1990,"Brazil","BRA",25.1348333333333
1990,"Canada","CAN",-7.1663225
1990,"China","CHN",6.9978425
1990,"France","FRA",11.765655
1990,"Germany","DEU",9.80541833333333
1990,"India","IND",24.1471166666667
1990,"Indonesia","IDN",26.17105
1990,"Italy","ITA",12.4695008333333
1990,"Japan","JPN",11.9352308333333
1990,"Korea  Republic of","KOR",11.8390566666667
1990,"Mexico","MEX",20.8927666666667
1990,"Russia","RUS",-5.18336583333333
1990,"Saudi Arabia","SAU",24.96855
1990,"South Africa","ZAF",17.79785
1990,"Turkey","TUR",11.11697
1990,"United Kingdom","GBR",9.3412025
1990,"United States","USA",7.45119583333333
1991,"Argentina","ARG",14.4340091666667
1991,"Australia","AUS",22.1454833333333
1991,"Brazil","BRA",25.0899666666667
1991,"Canada","CAN",-6.54869833333333
1991,"China","CHN",6.57669916666667
1991,"France","FRA",10.754585
1991,"Germany","DEU",8.681505
1991,"India","IND",24.1963333333333
1991,"Indonesia","IDN",26.0791166666667
1991,"Italy","ITA",11.7051566666667
1991,"Japan","JPN",11.2856075
1991,"Korea  Republic of","KOR",11.0104008333333
1991,"Mexico","MEX",20.8344833333333
1991,"Russia","RUS",-5.40417916666667
1991,"Saudi Arabia","SAU",24.7065
1991,"South Africa","ZAF",17.8275083333333
1991,"Turkey","TUR",10.920305
1991,"United Kingdom","GBR",8.515225
1991,"United States","USA",7.56583166666667
1992,"Argentina","ARG",14.10193
1992,"Australia","AUS",21.5761916666667
1992,"Brazil","BRA",24.927425
1992,"Canada","CAN",-7.09586916666667
1992,"China","CHN",6.34880666666667
1992,"France","FRA",11.1056591666667
1992,"Germany","DEU",9.64515833333333
1992,"India","IND",24.1002333333333
1992,"Indonesia","IDN",26.1047833333333
1992,"Italy","ITA",12.3544558333333
1992,"Japan","JPN",10.9694358333333
1992,"Korea  Republic of","KOR",11.2800791666667
1992,"Mexico","MEX",20.6302
1992,"Russia","RUS",-6.11068166666667
1992,"Saudi Arabia","SAU",23.9076083333333
1992,"South Africa","ZAF",18.36305
1992,"Turkey","TUR",9.7217725
1992,"United Kingdom","GBR",8.6831875
1992,"United States","USA",7.06914583333333
1993,"Argentina","ARG",14.46073
1993,"Australia","AUS",21.8246916666667
1993,"Brazil","BRA",25.0506583333333
1993,"Canada","CAN",-6.43983166666667
1993,"China","CHN",6.39526083333333
1993,"France","FRA",10.7717725
1993,"Germany","DEU",8.71729333333333
1993,"India","IND",24.3442333333333
1993,"Indonesia","IDN",26.053975
1993,"Italy","ITA",12.10252
1993,"Japan","JPN",10.511665
1993,"Korea  Republic of","KOR",10.6016141666667
1993,"Mexico","MEX",20.9114333333333
1993,"Russia","RUS",-5.71302666666667
1993,"Saudi Arabia","SAU",24.7629916666667
1993,"South Africa","ZAF",18.3324
1993,"Turkey","TUR",10.5184575
1993,"United Kingdom","GBR",8.30370916666667
1993,"United States","USA",7.09632333333333
1994,"Argentina","ARG",15.0152983333333
1994,"Australia","AUS",21.759325
1994,"Brazil","BRA",25.1350166666667
1994,"Canada","CAN",-6.41650166666667
1994,"China","CHN",6.98301916666667
1994,"France","FRA",11.9774241666667
1994,"Germany","DEU",9.8808975
1994,"India","IND",24.2085666666667
1994,"Indonesia","IDN",26.0713833333333
1994,"Italy","ITA",13.0322966666667
1994,"Japan","JPN",11.6948241666667
1994,"Korea  Republic of","KOR",12.0959041666667
1994,"Mexico","MEX",21.3557333333333
1994,"Russia","RUS",-6.10001416666667
1994,"Saudi Arabia","SAU",25.139
1994,"South Africa","ZAF",17.670925
1994,"Turkey","TUR",11.8549091666667
1994,"United Kingdom","GBR",8.87554916666667
1994,"United States","USA",7.3768625
1995,"Argentina","ARG",14.4363916666667
1995,"Australia","AUS",21.6518833333333
1995,"Brazil","BRA",25.3611833333333
1995,"Canada","CAN",-6.272845
1995,"China","CHN",6.75275083333333
1995,"France","FRA",11.5866166666667
1995,"Germany","DEU",9.1360675
1995,"India","IND",24.3611333333333
1995,"Indonesia","IDN",26.1290833333333
1995,"Italy","ITA",12.0255758333333
1995,"Japan","JPN",10.9935566666667
1995,"Korea  Republic of","KOR",11.0755616666667
1995,"Mexico","MEX",21.2733583333333
1995,"Russia","RUS",-4.2853025
1995,"Saudi Arabia","SAU",24.9380416666667
1995,"South Africa","ZAF",17.952075
1995,"Turkey","TUR",11.2868758333333
1995,"United Kingdom","GBR",9.22905666666667
1995,"United States","USA",7.48387833333333
1996,"Argentina","ARG",14.4696983333333
1996,"Australia","AUS",21.99785
1996,"Brazil","BRA",25.111575
1996,"Canada","CAN",-7.0172975
1996,"China","CHN",6.41782416666667
1996,"France","FRA",10.5934775
1996,"Germany","DEU",7.49232
1996,"India","IND",24.4234916666667
1996,"Indonesia","IDN",26.1295666666667
1996,"Italy","ITA",11.7618058333333
1996,"Japan","JPN",10.5749008333333
1996,"Korea  Republic of","KOR",10.9067416666667
1996,"Mexico","MEX",21.1581833333333
1996,"Russia","RUS",-5.84358916666667
1996,"Saudi Arabia","SAU",25.3741666666667
1996,"South Africa","ZAF",17.3808691666667
1996,"Turkey","TUR",11.5480583333333
1996,"United Kingdom","GBR",8.25250833333333
1996,"United States","USA",6.73062666666667
1997,"Argentina","ARG",14.8230341666667
1997,"Australia","AUS",21.7274833333333
1997,"Brazil","BRA",25.40525
1997,"Canada","CAN",-6.323375
1997,"China","CHN",6.84325833333333
1997,"France","FRA",11.8492558333333
1997,"Germany","DEU",9.16051666666667
1997,"India","IND",23.9338916666667
1997,"Indonesia","IDN",26.2368416666667
1997,"Italy","ITA",12.54013
1997,"Japan","JPN",11.2377158333333
1997,"Korea  Republic of","KOR",11.6186675
1997,"Mexico","MEX",20.8819
1997,"Russia","RUS",-5.42980583333333
1997,"Saudi Arabia","SAU",24.712125
1997,"South Africa","ZAF",17.7441666666667
1997,"Turkey","TUR",10.6909583333333
1997,"United Kingdom","GBR",9.40983166666667
1997,"United States","USA",7.09064416666667
1998,"Argentina","ARG",14.55955
1998,"Australia","AUS",22.3144416666667
1998,"Brazil","BRA",25.7802333333333
1998,"Canada","CAN",-4.6594175
1998,"China","CHN",7.503825
1998,"France","FRA",11.3126666666667
1998,"Germany","DEU",9.2713
1998,"India","IND",24.6805833333333
1998,"Indonesia","IDN",26.698725
1998,"Italy","ITA",12.4252908333333
1998,"Japan","JPN",11.7203166666667
1998,"Korea  Republic of","KOR",12.2848533333333
1998,"Mexico","MEX",21.382775
1998,"Russia","RUS",-6.49114416666667
1998,"Saudi Arabia","SAU",25.8328916666667
1998,"South Africa","ZAF",18.2224666666667
1998,"Turkey","TUR",12.0158391666667
1998,"United Kingdom","GBR",9.146245
1998,"United States","USA",8.0975725
1999,"Argentina","ARG",14.2648941666667
1999,"Australia","AUS",21.7755083333333
1999,"Brazil","BRA",25.2229416666667
1999,"Canada","CAN",-5.46044916666667
1999,"China","CHN",7.29952583333333
1999,"France","FRA",11.72035
1999,"Germany","DEU",9.71750083333333
1999,"India","IND",24.58385
1999,"Indonesia","IDN",26.0769416666667
1999,"Italy","ITA",12.5485283333333
1999,"Japan","JPN",11.5998916666667
1999,"Korea  Republic of","KOR",11.6337683333333
1999,"Mexico","MEX",20.9831833333333
1999,"Russia","RUS",-5.98444583333333
1999,"Saudi Arabia","SAU",25.9292083333333
1999,"South Africa","ZAF",18.5967166666667
1999,"Turkey","TUR",12.2590308333333
1999,"United Kingdom","GBR",9.312605
1999,"United States","USA",7.28650583333333
2000,"Argentina","ARG",13.9157875
2000,"Australia","AUS",21.4205
2000,"Brazil","BRA",25.1918083333333
2000,"Canada","CAN",-6.2110125
2000,"China","CHN",6.7375175
2000,"France","FRA",11.8885683333333
2000,"Germany","DEU",10.0993358333333
2000,"India","IND",24.4752666666667
2000,"Indonesia","IDN",26.15225
2000,"Italy","ITA",12.8667608333333
2000,"Japan","JPN",11.3757158333333
2000,"Korea  Republic of","KOR",11.391145
2000,"Mexico","MEX",21.2025166666667
2000,"Russia","RUS",-5.672965
2000,"Saudi Arabia","SAU",25.3616833333333
2000,"South Africa","ZAF",17.5872916666667
2000,"Turkey","TUR",11.43558
2000,"United Kingdom","GBR",9.03569333333333
2000,"United States","USA",7.49629833333333
2001,"Argentina","ARG",14.5398233333333
2001,"Australia","AUS",21.475625
2001,"Brazil","BRA",25.4680833333333
2001,"Canada","CAN",-5.4043575
2001,"China","CHN",7.09674166666667
2001,"France","FRA",11.4171858333333
2001,"Germany","DEU",9.18567916666667
2001,"India","IND",24.631975
2001,"Indonesia","IDN",26.25605
2001,"Italy","ITA",12.6393166666667
2001,"Japan","JPN",10.98532
2001,"Korea  Republic of","KOR",11.6545558333333
2001,"Mexico","MEX",20.9306416666667
2001,"Russia","RUS",-5.633685
2001,"Saudi Arabia","SAU",25.7469583333333
2001,"South Africa","ZAF",17.8758666666667
2001,"Turkey","TUR",12.4340241666667
2001,"United Kingdom","GBR",8.81049833333333
2001,"United States","USA",7.63321833333333
2002,"Argentina","ARG",14.2970508333333
2002,"Australia","AUS",22.1279916666667
2002,"Brazil","BRA",25.7373416666667
2002,"Canada","CAN",-6.41876833333333
2002,"China","CHN",7.32519916666667
2002,"France","FRA",11.867035
2002,"Germany","DEU",9.7550425
2002,"India","IND",24.8639
2002,"Indonesia","IDN",26.4191083333333
2002,"Italy","ITA",12.8691733333333
2002,"Japan","JPN",11.3508466666667
2002,"Korea  Republic of","KOR",11.5161891666667
2002,"Mexico","MEX",21.1295083333333
2002,"Russia","RUS",-5.25429833333333
2002,"Saudi Arabia","SAU",25.6536583333333
2002,"South Africa","ZAF",17.9349083333333
2002,"Turkey","TUR",11.3862733333333
2002,"United Kingdom","GBR",9.40461416666667
2002,"United States","USA",7.794915
2003,"Argentina","ARG",14.7207558333333
2003,"Australia","AUS",22.1311166666667
2003,"Brazil","BRA",25.5713333333333
2003,"Canada","CAN",-5.909005
2003,"China","CHN",7.02154166666667
2003,"France","FRA",11.8987675
2003,"Germany","DEU",9.52180833333333
2003,"India","IND",24.6157916666667
2003,"Indonesia","IDN",26.2560916666667
2003,"Italy","ITA",12.9374683333333
2003,"Japan","JPN",11.0138283333333
2003,"Korea  Republic of","KOR",11.2401041666667
2003,"Mexico","MEX",21.2323916666667
2003,"Russia","RUS",-4.95939583333333
2003,"Saudi Arabia","SAU",25.7568916666667
2003,"South Africa","ZAF",18.3075833333333
2003,"Turkey","TUR",11.4630616666667
2003,"United Kingdom","GBR",9.426055
2003,"United States","USA",7.7297825
2004,"Argentina","ARG",14.702505
2004,"Australia","AUS",21.98045
2004,"Brazil","BRA",25.481775
2004,"Canada","CAN",-7.07712833333333
2004,"China","CHN",7.32445416666667
2004,"France","FRA",11.3837125
2004,"Germany","DEU",9.1535975
2004,"India","IND",24.702525
2004,"Indonesia","IDN",26.2370416666667
2004,"Italy","ITA",12.4079383333333
2004,"Japan","JPN",11.9587975
2004,"Korea  Republic of","KOR",11.9324791666667
2004,"Mexico","MEX",20.9462583333333
2004,"Russia","RUS",-5.71774916666667
2004,"Saudi Arabia","SAU",25.557125
2004,"South Africa","ZAF",18.4658416666667
2004,"Turkey","TUR",11.460005
2004,"United Kingdom","GBR",9.36018666666667
2004,"United States","USA",7.71354333333333
2005,"Argentina","ARG",14.35741
2005,"Australia","AUS",22.5060166666667
2005,"Brazil","BRA",25.770675
2005,"Canada","CAN",-5.34928916666667
2005,"China","CHN",6.96023916666667
2005,"France","FRA",11.3507875
2005,"Germany","DEU",9.23694166666667
2005,"India","IND",24.4572083333333
2005,"Indonesia","IDN",26.2961166666667
2005,"Italy","ITA",12.00343
2005,"Japan","JPN",11.05663
2005,"Korea  Republic of","KOR",10.9569291666667
2005,"Mexico","MEX",21.2937333333333
2005,"Russia","RUS",-4.63428416666667
2005,"Saudi Arabia","SAU",25.4360166666667
2005,"South Africa","ZAF",18.5555833333333
2005,"Turkey","TUR",11.5871583333333
2005,"United Kingdom","GBR",9.32472166666667
2005,"United States","USA",7.93103333333333
2006,"Argentina","ARG",14.8637741666667
2006,"Australia","AUS",21.9095166666667
2006,"Brazil","BRA",25.5612583333333
2006,"Canada","CAN",-4.633815
2006,"China","CHN",7.49144166666667
2006,"France","FRA",11.9155091666667
2006,"Germany","DEU",9.79130583333333
2006,"India","IND",24.7916
2006,"Indonesia","IDN",26.1160833333333
2006,"Italy","ITA",12.738265
2006,"Japan","JPN",11.2632866666667
2006,"Korea  Republic of","KOR",11.4440833333333
2006,"Mexico","MEX",21.4323916666667
2006,"Russia","RUS",-5.89710583333333
2006,"Saudi Arabia","SAU",25.5489666666667
2006,"South Africa","ZAF",18.0416833333333
2006,"Turkey","TUR",11.5968733333333
2006,"United Kingdom","GBR",9.5483875
2006,"United States","USA",7.97166916666667
2007,"Argentina","ARG",13.9399
2007,"Australia","AUS",22.1299
2007,"Brazil","BRA",25.6473416666667
2007,"Canada","CAN",-6.17446333333333
2007,"China","CHN",7.72450916666667
2007,"France","FRA",11.6432841666667
2007,"Germany","DEU",10.0839641666667
2007,"India","IND",24.725025
2007,"Indonesia","IDN",26.1374333333333
2007,"Italy","ITA",12.9577775
2007,"Japan","JPN",11.6946325
2007,"Korea  Republic of","KOR",11.9347733333333
2007,"Mexico","MEX",21.064075
2007,"Russia","RUS",-4.11961166666667
2007,"Saudi Arabia","SAU",25.6884083333333
2007,"South Africa","ZAF",18.3643333333333
2007,"Turkey","TUR",11.97032
2007,"United Kingdom","GBR",9.5321075
2007,"United States","USA",7.87938
2008,"Argentina","ARG",14.8174191666667
2008,"Australia","AUS",21.8309166666667
2008,"Brazil","BRA",25.37395
2008,"Canada","CAN",-6.48234166666667
2008,"China","CHN",7.17978916666667
2008,"France","FRA",11.3371591666667
2008,"Germany","DEU",9.76450083333333
2008,"India","IND",24.5148916666667
2008,"Indonesia","IDN",26.0052916666667
2008,"Italy","ITA",12.8052858333333
2008,"Japan","JPN",11.4151775
2008,"Korea  Republic of","KOR",11.6154058333333
2008,"Mexico","MEX",21.0260166666667
2008,"Russia","RUS",-4.50351
2008,"Saudi Arabia","SAU",25.5568583333333
2008,"South Africa","ZAF",18.4623333333333
2008,"Turkey","TUR",11.852645
2008,"United Kingdom","GBR",9.04003166666667
2008,"United States","USA",6.9901875
2009,"Argentina","ARG",14.8458975
2009,"Australia","AUS",22.2573583333333
2009,"Brazil","BRA",25.5507833333333
2009,"Canada","CAN",-6.26619833333333
2009,"China","CHN",7.29883916666667
2009,"France","FRA",11.695545
2009,"Germany","DEU",9.49032666666667
2009,"India","IND",25.239425
2009,"Indonesia","IDN",26.31815
2009,"Italy","ITA",12.8604808333333
2009,"Japan","JPN",11.4657233333333
2009,"Korea  Republic of","KOR",11.5903658333333
2009,"Mexico","MEX",21.5251666666667
2009,"Russia","RUS",-5.76957333333333
2009,"Saudi Arabia","SAU",25.9066416666667
2009,"South Africa","ZAF",18.3807333333333
2009,"Turkey","TUR",11.929975
2009,"United Kingdom","GBR",9.149315
2009,"United States","USA",7.167375
2010,"Argentina","ARG",14.3643108333333
2010,"Australia","AUS",21.6855583333333
2010,"Brazil","BRA",25.8172416666667
2010,"Canada","CAN",-4.18664666666667
2010,"China","CHN",7.0611025
2010,"France","FRA",10.6252383333333
2010,"Germany","DEU",8.15933
2010,"India","IND",25.1733583333333
2010,"Indonesia","IDN",26.426075
2010,"Italy","ITA",12.2181016666667
2010,"Japan","JPN",11.7598708333333
2010,"Korea  Republic of","KOR",11.2707075
2010,"Mexico","MEX",20.7607166666667
2010,"Russia","RUS",-5.6358675
2010,"Saudi Arabia","SAU",26.7143583333333
2010,"South Africa","ZAF",18.6624583333333
2010,"Turkey","TUR",13.3063175
2010,"United Kingdom","GBR",8.03778666666667
2010,"United States","USA",7.59125
2011,"Argentina","ARG",14.6696525
2011,"Australia","AUS",21.458775
2011,"Brazil","BRA",25.4988666666667
2011,"Canada","CAN",-5.70993166666667
2011,"China","CHN",6.90082583333333
2011,"France","FRA",12.3232408333333
2011,"Germany","DEU",9.98976166666667
2011,"India","IND",24.5797083333333
2011,"Indonesia","IDN",26.166425
2011,"Italy","ITA",13.1104741666667
2011,"Japan","JPN",11.3189108333333
2011,"Korea  Republic of","KOR",10.9642516666667
2011,"Mexico","MEX",21.5345666666667
2011,"Russia","RUS",-4.43381583333333
2011,"Saudi Arabia","SAU",25.5583666666667
2011,"South Africa","ZAF",18.070475
2011,"Turkey","TUR",11.1700358333333
2011,"United Kingdom","GBR",9.43795416666667
2011,"United States","USA",7.54814
2012,"Argentina","ARG",15.0080625
2012,"Australia","AUS",21.651075
2012,"Brazil","BRA",25.7098083333333
2012,"Canada","CAN",-5.39887333333333
2012,"China","CHN",6.58859916666667
2012,"France","FRA",11.5415175
2012,"Germany","DEU",9.41419583333333
2012,"India","IND",24.5258666666667
2012,"Indonesia","IDN",26.3333583333333
2012,"Italy","ITA",12.9224566666667
2012,"Japan","JPN",11.1191366666667
2012,"Korea  Republic of","KOR",10.9652675
2012,"Mexico","MEX",21.63825
2012,"Russia","RUS",-4.98989666666667
2012,"Saudi Arabia","SAU",25.9380916666667
2012,"South Africa","ZAF",18.2072666666667
2012,"Turkey","TUR",12.1215991666667
2012,"United Kingdom","GBR",8.7665775
2012,"United States","USA",8.17390916666667
2013,"Argentina","ARG",14.867685
2013,"Australia","AUS",22.6615083333333
2013,"Brazil","BRA",25.6654
2013,"Canada","CAN",-6.46496
2013,"China","CHN",7.22588583333333
2013,"France","FRA",11.084975
2013,"Germany","DEU",9.02439666666667
2013,"India","IND",24.3823166666667
2013,"Indonesia","IDN",26.4272166666667
2013,"Italy","ITA",12.6389575
2013,"Japan","JPN",11.4916591666667
2013,"Korea  Republic of","KOR",11.5390341666667
2013,"Mexico","MEX",21.13035
2013,"Russia","RUS",-4.80608833333333
2013,"Saudi Arabia","SAU",25.4501333333333
2013,"South Africa","ZAF",18.3106166666667
2013,"Turkey","TUR",12.0139225
2013,"United Kingdom","GBR",8.887475
2013,"United States","USA",7.32943833333333
2014,"Argentina","ARG",14.8469408333333
2014,"Australia","AUS",22.4753333333333
2014,"Brazil","BRA",25.8147833333333
2014,"Canada","CAN",-6.22037583333333
2014,"China","CHN",7.03626083333333
2014,"France","FRA",12.5007441666667
2014,"Germany","DEU",10.6354533333333
2014,"India","IND",24.4920666666667
2014,"Indonesia","IDN",26.3790166666667
2014,"Italy","ITA",13.3668891666667
2014,"Japan","JPN",11.271365
2014,"Korea  Republic of","KOR",11.7220625
2014,"Mexico","MEX",21.3452
2014,"Russia","RUS",-4.85584416666667
2014,"Saudi Arabia","SAU",25.834125
2014,"South Africa","ZAF",18.471675
2014,"Turkey","TUR",12.6198275
2014,"United Kingdom","GBR",9.809685
2014,"United States","USA",7.78237
2015,"Argentina","ARG",14.96213
2015,"Australia","AUS",22.2961916666667
2015,"Brazil","BRA",26.1621666666667
2015,"Canada","CAN",-5.95393583333333
2015,"China","CHN",7.48339
2015,"France","FRA",12.1643516666667
2015,"Germany","DEU",10.2719966666667
2015,"India","IND",24.6196833333333
2015,"Indonesia","IDN",26.4948166666667
2015,"Italy","ITA",13.3164125
2015,"Japan","JPN",11.8047175
2015,"Korea  Republic of","KOR",11.9910125
2015,"Mexico","MEX",21.5153
2015,"Russia","RUS",-4.16869833333333
2015,"Saudi Arabia","SAU",26.1499416666667
2015,"South Africa","ZAF",18.7505666666667
2015,"Turkey","TUR",11.8974391666667
2015,"United Kingdom","GBR",9.08743416666667
2015,"United States","USA",8.48125333333333
2016,"Argentina","ARG",14.506255
2016,"Australia","AUS",22.3601666666667
2016,"Brazil","BRA",26.0192833333333
2016,"Canada","CAN",-4.96533083333333
2016,"China","CHN",7.4453225
2016,"France","FRA",11.7650491666667
2016,"Germany","DEU",9.88278416666667
2016,"India","IND",25.0395333333333
2016,"Indonesia","IDN",26.7758333333333
2016,"Italy","ITA",13.1309425
2016,"Japan","JPN",11.875195
2016,"Korea  Republic of","KOR",12.2209008333333
2016,"Mexico","MEX",21.7131
2016,"Russia","RUS",-4.23525333333333
2016,"Saudi Arabia","SAU",26.09145
2016,"South Africa","ZAF",19.053575
2016,"Turkey","TUR",12.2645383333333
2016,"United Kingdom","GBR",9.237765
2016,"United States","USA",9.03083666666667
